Company_ID,Year,ESG_Score,Environmental_Score,Social_Score,Governance_Score
210,2018,43.8,46.7,64.2,17.7
210,2019,48.4,61.7,53.4,16.7
210,2020,51.0,63.9,54.2,22.0
210,2021,49.8,60.5,52.9,25.2
210,2022,45.5,55.8,45.5,24.8
210,2023,44.0,53.4,38.7,30.7
210,2024,46.8,56.7,37.3,36.7
210,2025,47.4,55.2,39.8,39.4
211,2012,54.9,53.9,59.3,48.1
211,2013,51.2,61.0,45.9,48.9
211,2014,51.2,56.9,44.9,55.6
211,2015,51.7,51.4,52.0,51.4
211,2016,52.4,52.5,50.7,55.2
211,2017,51.6,46.7,48.8,62.7
211,2018,53.9,44.0,54.6,64.4
211,2019,53.6,47.3,49.3,69.0
211,2020,55.7,47.2,54.8,67.6
211,2021,55.8,54.1,49.3,69.7
211,2022,50.3,48.2,41.2,69.1
211,2023,49.3,45.9,43.8,63.4
211,2024,52.1,54.1,41.5,68.8
211,2025,55.3,50.8,51.2,68.2
212,2012,39.3,9.7,71.8,28.9
212,2013,38.2,8.4,68.1,32.0
212,2014,40.6,7.2,70.2,40.0
212,2015,37.6,6.1,66.5,35.6
212,2016,41.5,17.1,63.1,41.1
212,2017,37.7,10.0,58.7,43.0
212,2018,42.3,19.0,68.3,33.4
212,2019,44.5,22.6,71.8,31.6
213,2012,68.8,77.8,69.5,49.9
213,2013,64.6,72.1,67.1,47.0
213,2014,69.4,76.7,73.0,51.2
213,2015,73.0,75.4,82.1,58.9
213,2016,69.8,76.2,64.2,62.5
213,2017,69.4,76.5,63.7,61.1
213,2018,77.2,84.6,75.6,64.2
213,2019,70.7,79.7,74.1,49.3
213,2020,71.1,85.7,70.3,42.7
213,2021,72.0,84.6,74.1,44.9
213,2022,75.6,81.1,85.1,55.3
213,2023,71.5,75.4,86.8,48.3
213,2024,68.4,76.0,75.8,45.9
213,2025,73.2,81.9,78.5,50.5
214,2012,57.2,55.2,76.4,41.8
214,2013,62.0,65.0,73.6,44.5
214,2014,62.0,64.6,75.3,43.4
214,2015,67.2,68.0,77.1,55.9
215,2012,48.8,70.3,29.1,33.7
215,2013,46.1,64.0,28.3,35.3
215,2014,49.0,63.9,30.5,44.4
215,2015,51.2,66.2,23.3,57.6
215,2016,49.8,65.5,27.7,47.9
215,2017,49.3,63.5,32.9,43.6
215,2018,48.2,65.4,30.0,39.1
215,2019,48.3,73.3,26.4,29.5
215,2020,53.8,70.4,42.6,37.2
215,2021,51.5,74.3,32.7,32.9
215,2022,48.9,67.9,29.1,38.3
215,2023,51.4,71.0,29.9,41.8
215,2024,54.7,78.0,30.3,41.9
215,2025,55.7,81.5,22.6,48.9
216,2012,67.2,95.4,88.4,43.1
216,2013,71.6,93.8,100.0,45.7
216,2014,63.0,89.8,89.8,36.3
216,2015,61.8,84.4,95.5,32.6
216,2016,72.2,85.5,100.0,50.3
216,2017,76.0,88.4,100.0,56.6
216,2018,77.9,90.0,98.6,60.7
216,2019,73.4,88.1,99.0,52.2
216,2020,75.4,86.6,96.6,58.2
216,2021,74.5,81.7,96.4,58.4
216,2022,67.5,78.3,99.1,44.2
216,2023,69.1,79.4,94.3,49.9
216,2024,69.3,85.7,87.4,51.8
216,2025,61.4,76.6,83.6,42.0
217,2012,68.0,46.6,84.6,67.4
217,2013,68.5,46.3,79.9,75.6
217,2014,77.0,55.8,91.7,78.7
217,2015,71.4,46.0,92.5,68.8
217,2016,74.6,51.1,100.0,64.1
217,2017,80.0,62.1,100.0,71.4
217,2018,76.8,67.0,99.5,56.2
217,2019,79.6,64.3,100.0,67.7
217,2020,73.0,59.4,93.2,59.7
217,2021,67.6,42.6,94.8,56.2
217,2022,69.9,42.8,100.0,56.8
217,2023,72.6,47.7,100.0,61.0
217,2024,66.8,39.1,90.8,62.4
217,2025,72.7,47.3,98.8,63.4
218,2012,43.8,86.2,15.2,30.4
218,2013,36.6,73.8,12.3,23.2
218,2014,35.3,68.8,14.7,21.3
218,2015,39.3,67.7,20.8,29.3
218,2016,41.2,77.6,18.3,26.9
218,2017,41.4,76.5,21.2,24.4
218,2018,41.0,69.5,24.7,27.1
218,2019,39.4,67.2,17.2,36.0
218,2020,49.4,77.8,34.0,34.2
218,2021,47.9,81.4,24.8,37.9
218,2022,51.6,94.5,17.7,45.8
218,2023,59.4,97.1,28.7,55.8
218,2024,51.7,87.3,21.8,49.6
218,2025,47.5,75.4,20.7,51.2
219,2012,60.9,74.3,49.2,67.4
219,2013,66.2,79.7,51.5,76.9
219,2014,62.9,74.4,50.7,71.5
219,2015,62.6,70.8,52.4,71.1
219,2016,60.6,69.4,56.6,59.2
219,2017,58.5,71.2,53.1,56.1
219,2018,59.1,63.1,54.4,62.9
219,2019,61.3,68.5,53.6,67.0
219,2020,59.2,77.3,46.9,62.7
219,2021,61.3,70.6,48.7,72.3
219,2022,60.7,66.5,50.3,71.5
219,2023,67.1,65.7,64.3,72.5
219,2024,66.2,65.7,64.1,69.8
219,2025,68.3,75.2,61.3,73.1
220,2012,45.6,38.1,37.1,64.5
220,2013,46.7,36.1,40.0,66.3
220,2014,48.6,44.9,40.4,63.2
221,2012,66.3,57.0,84.2,62.5
221,2013,58.8,47.5,82.7,51.1
221,2014,60.4,53.8,81.2,45.9
221,2015,64.8,61.5,77.9,53.5
221,2016,63.8,63.5,71.2,53.7
221,2017,69.3,63.1,84.8,61.6
221,2018,67.4,63.3,80.0,59.0
221,2019,69.8,69.1,82.9,52.0
221,2020,63.4,59.8,77.5,51.1
221,2021,64.7,59.0,82.4,52.6
221,2022,61.4,59.3,76.0,45.0
221,2023,60.2,60.7,69.4,45.0
221,2024,62.3,59.0,72.5,55.1
221,2025,65.1,64.7,75.1,51.3
222,2012,37.7,24.0,59.0,40.0
222,2013,43.9,24.3,68.1,56.8
222,2014,44.4,31.7,60.3,52.2
222,2015,46.3,31.4,71.1,46.2
222,2016,44.7,29.2,71.2,43.5
222,2017,44.8,33.0,74.6,29.4
222,2018,55.8,39.5,82.2,56.8
222,2019,56.6,47.9,68.9,59.9
222,2020,57.4,46.8,74.7,58.1
222,2021,42.7,26.9,71.1,39.6
222,2022,56.3,41.4,83.4,52.9
222,2023,51.2,34.4,75.1,57.1
222,2024,52.5,33.4,79.2,60.1
222,2025,49.4,30.5,73.6,60.3
223,2012,62.7,52.5,76.8,49.4
223,2013,68.5,58.5,85.6,49.9
223,2014,68.8,52.6,87.1,55.1
223,2015,62.6,55.0,77.7,44.6
223,2016,64.3,57.2,80.7,43.2
223,2017,70.5,65.8,85.0,50.1
224,2012,68.2,48.6,58.0,100.0
224,2013,62.9,33.5,56.6,96.8
224,2014,63.8,39.7,53.1,100.0
224,2015,67.1,42.0,59.2,100.0
224,2016,68.1,42.4,61.2,100.0
224,2017,67.3,35.0,63.5,100.0
224,2018,68.8,32.3,68.3,100.0
224,2019,74.3,35.9,78.6,100.0
224,2020,67.0,40.1,68.5,87.2
224,2021,69.0,45.8,71.5,84.7
224,2022,71.7,53.5,62.9,100.0
224,2023,68.8,48.2,62.9,94.7
224,2024,72.5,52.7,65.1,100.0
224,2025,77.4,65.0,69.6,99.5
225,2012,22.5,27.3,30.2,6.9
225,2013,26.3,22.8,34.8,16.4
225,2014,23.8,31.3,26.5,13.6
225,2015,23.0,27.3,26.5,14.1
225,2016,19.3,20.5,23.9,11.4
225,2017,19.0,25.0,22.6,8.7
225,2018,17.0,21.5,22.7,4.7
225,2019,17.9,28.1,22.7,2.2
225,2020,24.3,31.9,28.7,11.4
225,2021,24.3,32.4,31.0,7.4
225,2022,23.3,24.8,29.0,13.5
225,2023,24.6,24.3,32.7,12.8
225,2024,25.7,23.8,34.8,13.6
225,2025,26.8,29.8,30.5,18.8
226,2012,40.2,6.5,43.9,62.8
226,2013,40.5,0.3,44.6,68.0
226,2014,43.1,15.1,39.7,71.6
226,2015,46.7,12.1,43.9,79.8
226,2016,37.4,6.8,44.0,53.0
226,2017,44.2,10.9,57.5,52.0
226,2018,43.5,16.5,52.9,51.8
226,2019,46.5,24.6,53.3,54.4
226,2020,45.6,16.9,50.2,62.5
226,2021,46.4,12.5,53.5,64.0
226,2022,55.6,15.3,65.4,74.5
227,2012,37.4,34.7,4.4,81.7
227,2013,42.5,39.5,11.1,85.7
227,2014,42.0,38.9,15.0,79.8
227,2015,46.5,42.7,24.1,80.1
227,2016,42.2,33.2,22.3,82.2
227,2017,42.4,29.1,30.0,81.2
227,2018,45.4,36.3,33.6,76.0
227,2019,42.0,33.2,27.9,74.8
227,2020,40.0,26.6,31.3,74.5
227,2021,42.2,36.3,31.4,65.8
227,2022,43.0,34.3,35.6,67.5
227,2023,45.1,36.0,34.4,74.3
227,2024,41.1,35.8,29.4,64.6
228,2012,58.6,58.3,57.1,61.6
228,2013,60.9,64.0,49.8,69.8
228,2014,64.4,67.4,46.9,82.9
228,2015,70.6,78.6,46.4,87.0
228,2016,72.3,80.8,58.6,71.6
228,2017,74.0,80.3,60.3,78.6
228,2018,81.4,89.2,67.9,82.3
228,2019,74.4,81.8,65.3,69.3
228,2020,75.8,81.1,66.7,76.0
228,2021,73.0,73.3,72.5,72.9
228,2022,73.0,76.4,73.0,64.7
228,2023,72.2,70.4,75.3,72.0
228,2024,78.6,84.6,71.5,74.4
228,2025,73.2,73.2,71.5,75.8
229,2012,78.1,100.0,56.4,82.3
229,2013,81.0,100.0,65.2,79.5
229,2014,79.1,100.0,60.4,79.6
229,2015,79.4,100.0,61.9,78.4
229,2016,72.7,100.0,47.3,75.3
229,2017,76.7,100.0,56.7,76.1
229,2018,72.9,100.0,52.1,68.4
229,2019,76.9,100.0,57.6,75.4
229,2020,74.4,100.0,50.1,77.6
229,2021,80.6,100.0,61.4,84.1
229,2022,83.4,100.0,59.5,98.4
229,2023,84.9,100.0,66.0,93.8
229,2024,83.5,100.0,61.3,96.1
229,2025,79.0,100.0,61.8,77.2
230,2012,59.2,59.7,44.1,68.0
230,2013,65.9,47.6,48.0,84.0
230,2014,68.8,56.2,56.0,81.6
230,2015,59.4,60.1,51.1,64.2
230,2016,57.4,57.8,44.8,64.9
230,2017,59.2,65.2,40.8,67.9
230,2018,60.1,62.9,46.2,67.3
230,2019,60.7,45.3,46.6,75.4
230,2020,60.4,42.8,48.8,74.4
230,2021,62.7,51.6,48.7,75.6
230,2022,64.2,52.4,41.4,82.6
230,2023,64.6,58.0,46.9,77.9
230,2024,63.4,54.1,39.0,81.8
230,2025,59.5,54.1,30.4,79.1
231,2012,59.1,45.3,60.0,69.3
231,2013,57.4,49.8,58.9,61.4
231,2014,56.5,57.0,49.4,66.8
231,2015,62.3,66.3,54.5,70.8
231,2016,60.9,57.8,55.1,72.1
232,2012,62.9,76.8,41.0,56.9
232,2013,60.4,67.3,45.9,61.0
232,2014,59.9,74.3,40.6,50.4
232,2015,61.9,77.9,37.7,54.0
232,2016,60.8,77.6,28.1,59.8
232,2017,55.9,66.1,34.8,56.6
232,2018,54.0,64.0,30.2,57.8
232,2019,57.8,64.2,36.8,66.2
232,2020,72.2,84.7,52.2,67.2
232,2021,64.0,78.5,42.7,56.2
232,2022,52.3,60.2,40.0,48.7
232,2023,61.3,69.1,43.4,63.7
232,2024,60.0,67.9,38.7,65.6
232,2025,58.8,74.4,26.6,59.9
233,2012,46.0,76.5,32.8,40.3
233,2013,51.9,73.5,41.7,49.2
233,2014,48.2,68.7,33.0,53.8
233,2015,54.2,74.5,42.8,54.5
233,2016,53.9,76.3,45.1,48.5
233,2017,56.1,85.7,36.5,60.9
233,2018,55.0,79.5,35.7,63.6
233,2019,56.2,85.6,38.8,57.7
233,2020,57.2,85.7,41.8,56.5
233,2021,60.0,89.5,41.7,62.9
233,2022,57.7,73.9,43.6,65.4
233,2023,59.4,84.4,44.3,61.2
233,2024,55.9,72.2,46.4,56.6
233,2025,58.0,75.1,42.9,66.5
234,2012,54.0,38.8,68.6,45.9
234,2013,50.9,42.5,61.1,42.7
234,2014,56.8,43.0,69.8,50.1
234,2015,61.0,51.6,71.9,52.8
234,2016,66.4,59.2,76.8,56.4
234,2017,68.3,56.7,75.9,68.4
234,2018,74.1,52.3,86.9,77.3
234,2019,71.5,52.2,84.7,70.8
234,2020,73.8,64.1,82.6,69.5
234,2021,66.7,55.5,76.6,62.5
234,2022,65.2,58.1,75.8,54.5
234,2023,66.2,59.0,78.1,53.6
234,2024,77.5,63.7,94.6,63.1
234,2025,75.9,64.7,90.9,62.3
235,2012,55.0,71.5,57.3,28.3
235,2013,61.6,75.0,63.2,40.2
235,2014,54.6,70.7,54.4,32.3
235,2015,55.9,73.6,58.4,27.0
235,2016,40.5,60.7,34.6,21.6
235,2017,50.0,70.8,39.9,36.9
235,2018,49.1,74.6,39.0,29.7
235,2019,50.1,73.8,47.2,21.4
235,2020,48.1,71.6,40.2,27.9
235,2021,36.3,56.6,28.7,20.0
235,2022,24.3,46.8,12.4,11.8
235,2023,41.4,65.1,27.3,30.9
235,2024,40.7,65.6,29.6,23.5
235,2025,49.0,74.5,37.9,31.1
236,2012,44.1,65.1,45.3,34.9
236,2013,44.2,82.4,40.5,31.1
236,2014,46.6,76.4,48.4,33.5
236,2015,50.4,80.8,47.3,40.2
236,2016,50.6,82.3,39.7,44.5
236,2017,56.7,89.2,39.6,53.9
236,2018,55.7,77.6,59.3,44.8
236,2019,55.3,78.8,46.9,51.0
236,2020,55.9,77.5,52.4,49.3
236,2021,54.3,89.8,49.1,43.3
236,2022,54.9,95.1,46.9,43.7
236,2023,56.1,91.1,49.9,45.8
237,2012,54.8,55.9,50.7,56.7
237,2013,50.1,51.0,43.2,55.3
237,2014,48.8,58.5,34.8,43.4
237,2015,60.6,77.2,34.5,53.7
237,2016,64.6,84.6,31.0,58.1
237,2017,56.6,72.0,27.1,55.1
237,2018,52.9,62.3,34.7,52.4
237,2019,57.7,64.1,51.9,50.8
237,2020,63.3,68.2,63.7,52.9
237,2021,53.4,60.8,41.7,50.4
237,2022,54.4,61.4,48.3,46.5
237,2023,55.4,66.3,48.8,40.0
237,2024,56.6,67.2,53.4,38.6
237,2025,59.5,71.0,51.1,44.8
238,2012,23.1,39.0,6.5,27.4
238,2013,22.9,37.0,7.2,28.2
238,2014,18.3,27.6,3.2,29.3
238,2015,24.9,33.3,11.4,34.8
238,2016,23.9,33.7,7.1,36.9
238,2017,30.2,45.4,13.4,36.0
238,2018,33.7,46.9,20.6,36.3
238,2019,34.8,37.4,28.4,41.2
238,2020,31.6,30.1,26.9,41.2
238,2021,35.4,38.4,23.3,50.5
238,2022,30.4,37.4,22.1,34.0
238,2023,32.5,52.8,12.4,36.3
238,2024,39.7,57.5,25.7,37.2
238,2025,32.6,60.3,9.5,30.7
239,2012,47.0,49.7,37.4,54.4
239,2013,42.5,47.3,30.2,48.9
239,2014,41.6,42.8,39.1,42.3
239,2015,44.6,43.8,47.1,42.7
239,2016,47.4,45.0,49.3,50.7
239,2017,53.4,62.3,47.2,40.7
239,2018,51.6,65.0,37.0,39.8
239,2019,45.8,54.1,38.5,35.9
239,2020,46.2,51.1,39.0,44.6
239,2021,47.1,46.1,54.7,38.0
239,2022,54.0,53.2,61.8,44.4
239,2023,61.1,64.1,60.6,54.5
239,2024,55.8,63.1,53.9,40.2
239,2025,62.8,76.0,56.5,39.0
240,2012,59.1,57.9,56.6,63.9
240,2013,59.6,64.2,48.5,61.6
240,2014,61.7,64.9,49.8,67.2
240,2015,60.8,58.7,58.6,67.2
240,2016,63.0,61.2,54.6,75.1
240,2017,55.4,50.9,53.3,66.5
240,2018,58.8,56.5,51.1,71.2
240,2019,62.8,67.3,56.4,60.2
240,2020,64.4,67.0,55.3,68.4
240,2021,51.7,49.4,44.2,63.9
240,2022,58.5,56.5,47.8,73.1
240,2023,53.2,53.7,43.7,61.5
240,2024,49.2,44.4,45.6,62.5
240,2025,61.5,59.4,62.3,64.9
241,2012,47.2,49.1,37.6,62.0
241,2013,48.6,51.4,38.7,63.0
241,2014,60.4,66.8,52.0,67.9
241,2015,51.3,57.8,42.2,59.7
241,2016,58.5,65.9,43.8,76.0
241,2017,62.3,68.6,51.0,75.1
241,2018,64.1,68.5,53.7,77.4
241,2019,55.2,64.6,43.0,65.8
241,2020,54.3,52.4,43.1,76.9
241,2021,55.3,64.4,39.9,72.0
241,2022,57.4,67.1,48.0,62.7
242,2012,29.1,14.5,28.9,49.8
242,2013,39.7,20.0,44.6,59.3
242,2014,37.5,19.6,41.1,56.9
242,2015,40.4,24.8,37.9,66.3
242,2016,40.9,21.2,41.8,67.0
242,2017,40.1,17.1,44.2,65.6
242,2018,38.8,8.6,48.5,65.5
242,2019,38.7,16.2,42.2,64.6
242,2020,50.4,36.9,51.9,66.8
242,2021,45.4,30.4,48.1,62.1
242,2022,37.8,26.5,36.5,55.5
242,2023,41.6,29.5,38.6,63.2
242,2024,36.3,31.6,29.5,53.7
242,2025,45.9,39.5,40.9,62.7
243,2012,24.8,8.9,47.4,34.2
243,2013,21.7,12.2,40.0,22.5
243,2014,28.6,23.6,43.6,23.5
243,2015,24.6,21.7,38.4,16.7
243,2016,29.4,23.5,44.6,25.9
243,2017,32.4,22.6,50.0,34.3
243,2018,33.2,26.9,40.7,38.5
243,2019,32.3,23.2,43.6,39.1
243,2020,28.8,21.3,38.0,34.6
243,2021,29.8,30.1,22.1,36.7
243,2022,32.9,28.2,37.6,37.6
243,2023,33.7,23.3,51.2,36.8
243,2024,30.4,21.5,47.9,30.7
243,2025,38.8,28.4,58.4,39.8
244,2012,71.8,56.7,82.7,91.1
244,2013,63.0,51.2,75.7,74.0
244,2014,69.1,58.6,81.4,77.7
244,2015,72.1,57.8,82.5,90.4
244,2016,71.8,55.5,78.3,98.0
244,2017,73.8,58.6,82.1,96.0
244,2018,68.3,55.6,79.3,82.6
244,2019,82.8,71.9,94.1,93.5
244,2020,83.5,74.3,100.0,85.5
244,2021,84.1,72.8,95.7,95.1
244,2022,77.2,73.9,79.6,81.6
244,2023,66.9,55.1,74.4,82.9
244,2024,67.7,53.8,74.6,88.6
244,2025,84.2,73.2,91.1,99.1
245,2012,37.9,16.8,58.2,34.1
245,2013,38.0,14.9,49.9,40.1
245,2014,31.6,14.1,50.5,27.3
245,2015,40.5,35.7,63.5,28.7
246,2012,57.2,46.1,66.7,52.1
246,2013,54.1,47.5,60.3,50.2
246,2014,56.8,54.0,59.6,54.9
246,2015,55.0,56.0,53.8,56.0
246,2016,55.9,50.8,65.2,46.1
246,2017,54.2,58.6,53.0,52.3
246,2018,55.1,65.2,46.6,59.5
246,2019,58.2,67.7,51.1,61.1
246,2020,62.4,69.9,56.4,65.0
246,2021,63.9,81.4,58.6,57.4
246,2022,64.9,70.7,59.5,68.3
246,2023,65.3,73.7,64.6,59.4
246,2024,61.8,75.0,61.2,51.7
246,2025,63.2,69.7,61.1,61.0
247,2012,42.5,33.5,56.6,43.7
247,2013,43.2,35.1,59.1,39.4
247,2014,42.4,34.3,54.2,45.0
247,2015,45.5,39.8,52.2,49.7
247,2016,38.4,28.8,42.9,55.4
247,2017,44.3,36.4,52.8,51.1
247,2018,43.3,34.6,53.5,49.6
247,2019,46.3,41.6,54.3,46.0
247,2020,47.9,43.2,58.9,43.4
247,2021,57.8,59.8,63.4,44.3
247,2022,62.2,67.8,64.5,44.6
247,2023,58.0,55.2,67.7,50.7
247,2024,60.0,59.1,68.3,49.7
247,2025,60.4,58.4,65.6,57.6
248,2012,44.8,54.1,66.0,7.3
248,2013,46.7,62.6,69.7,0.0
248,2014,47.2,67.8,67.1,0.0
248,2015,52.8,73.6,76.9,0.0
249,2012,65.1,81.5,65.5,35.1
249,2013,67.5,82.4,67.1,41.2
249,2014,71.8,88.3,70.9,43.1
249,2015,68.7,91.9,62.4,34.6
249,2016,73.8,98.1,68.1,36.9
249,2017,75.1,91.0,73.0,49.0
249,2018,74.2,90.4,68.3,52.2
249,2019,78.2,96.1,68.1,58.3
249,2020,76.2,95.0,67.4,53.1
249,2021,74.1,87.4,68.7,56.6
249,2022,80.0,100.0,71.7,54.1
249,2023,82.0,100.0,76.3,56.5
249,2024,78.8,93.8,84.8,44.6
249,2025,77.8,92.1,76.7,53.4
250,2012,45.9,63.7,47.3,37.9
250,2013,46.6,71.0,38.8,41.6
250,2014,46.2,70.4,35.3,43.1
250,2015,51.6,78.9,41.0,47.0
250,2016,53.8,79.1,42.4,50.6
250,2017,47.9,77.5,36.7,42.8
250,2018,50.1,75.0,37.2,47.8
250,2019,49.3,78.2,36.7,45.3
250,2020,54.6,70.8,39.9,57.0
250,2021,54.3,76.6,40.0,54.0
250,2022,50.1,75.3,47.0,41.8
250,2023,50.9,72.3,50.3,42.7
250,2024,52.5,80.2,45.9,45.4
250,2025,48.1,80.5,49.3,34.5
251,2012,58.8,46.9,52.5,78.1
251,2013,56.9,45.4,55.5,68.6
251,2014,53.4,45.4,51.8,62.4
251,2015,45.9,34.6,46.9,53.9
251,2016,53.4,39.6,56.8,59.7
251,2017,47.8,38.4,44.0,61.4
251,2018,50.9,32.9,47.0,71.8
251,2019,46.8,22.1,42.2,74.3
251,2020,51.2,25.4,51.0,73.0
251,2021,56.6,36.9,57.5,71.7
251,2022,58.2,43.6,57.2,71.7
251,2023,62.8,40.3,60.0,85.9
251,2024,46.1,24.9,38.9,74.7
251,2025,54.4,37.9,48.6,76.9
252,2012,42.3,36.2,76.2,24.4
252,2013,48.2,39.2,82.2,31.3
252,2014,59.9,49.3,97.7,41.5
252,2015,61.4,46.5,100.0,44.1
252,2016,54.8,49.4,85.0,38.9
252,2017,52.1,54.1,86.3,30.8
252,2018,53.5,52.9,84.2,35.3
252,2019,57.7,59.3,86.4,39.9
252,2020,72.4,60.5,99.4,60.9
252,2021,67.0,65.9,92.0,52.4
252,2022,65.4,53.9,86.6,57.2
252,2023,62.6,56.2,76.7,56.8
252,2024,58.4,55.9,63.4,56.5
252,2025,60.8,47.8,74.4,57.9
253,2012,41.4,74.3,13.9,39.5
253,2013,44.6,71.7,21.1,44.1
253,2014,49.6,75.6,29.3,45.7
253,2015,45.8,72.4,26.0,40.1
253,2016,40.9,67.6,20.8,35.5
253,2017,46.4,76.0,22.2,43.8
253,2018,41.4,75.1,17.3,32.6
253,2019,32.6,67.8,5.9,25.9
253,2020,48.1,81.2,25.6,37.8
253,2021,27.1,63.9,0.2,18.8
254,2012,53.8,43.8,75.5,45.6
254,2013,54.1,45.9,75.1,43.6
254,2014,54.7,43.7,74.1,51.3
254,2015,54.5,38.4,75.4,58.4
254,2016,61.1,43.5,91.4,56.6
254,2017,64.0,48.2,92.6,58.1
254,2018,69.4,52.0,100.0,64.2
254,2019,63.1,53.0,93.8,44.4
254,2020,58.7,51.7,86.0,38.4
254,2021,60.7,48.8,80.9,57.8
254,2022,61.8,51.1,86.9,50.8
254,2023,55.7,49.1,79.2,39.4
254,2024,61.2,61.0,74.0,46.0
254,2025,57.7,52.9,83.1,36.0
255,2012,50.4,67.9,45.1,43.8
255,2013,45.1,66.1,33.4,45.3
255,2014,45.4,73.0,32.7,41.5
255,2015,41.8,63.7,22.3,52.9
255,2016,38.7,57.4,23.5,46.0
255,2017,45.6,54.1,31.3,59.9
255,2018,42.1,56.2,28.5,50.6
255,2019,43.8,53.3,35.1,49.0
255,2020,39.6,64.9,27.9,35.9
255,2021,35.3,60.2,19.2,38.7
255,2022,39.6,60.4,24.2,45.4
255,2023,37.2,63.5,23.6,35.6
255,2024,41.1,68.7,25.1,42.1
255,2025,41.1,67.6,24.0,44.6
256,2012,55.4,65.7,32.6,63.6
256,2013,53.2,62.0,36.3,56.5
256,2014,51.4,56.7,42.5,51.4
256,2015,53.3,59.3,39.4,59.3
256,2016,55.4,75.6,27.9,46.3
256,2017,57.8,71.8,38.1,52.2
256,2018,53.2,65.6,34.9,49.4
256,2019,63.9,70.3,54.3,62.2
256,2020,69.3,75.5,61.6,65.3
256,2021,68.1,76.3,59.2,60.8
256,2022,63.4,70.4,51.4,63.7
256,2023,65.8,72.5,55.1,65.2
256,2024,55.1,60.2,43.3,60.2
256,2025,49.1,51.2,33.7,66.8
257,2012,62.9,74.9,61.3,51.3
257,2013,62.3,70.1,59.1,58.6
257,2014,62.6,71.1,58.3,60.3
257,2015,70.4,77.6,74.6,54.3
257,2016,69.4,68.7,75.7,59.0
257,2017,72.7,83.5,72.8,59.5
257,2018,72.1,88.5,69.4,57.1
257,2019,73.2,90.2,64.1,69.1
257,2020,70.5,87.8,61.2,66.6
257,2021,69.8,86.7,57.7,71.2
257,2022,55.9,66.9,48.1,56.9
257,2023,60.8,74.6,48.7,66.2
257,2024,64.1,78.7,52.9,66.9
257,2025,66.2,82.7,59.1,59.2
258,2012,77.5,71.5,98.7,50.7
258,2013,71.6,62.0,93.4,46.8
258,2014,59.5,43.5,80.6,41.1
258,2015,69.1,55.6,90.9,47.8
258,2016,65.0,51.9,84.5,46.7
258,2017,62.3,52.2,78.0,47.0
258,2018,66.3,52.7,82.3,53.5
258,2019,60.8,60.2,66.3,53.1
258,2020,63.4,53.9,76.0,52.4
258,2021,63.2,49.1,78.1,52.7
258,2022,62.3,51.4,77.2,49.0
258,2023,71.0,60.5,92.8,47.0
259,2012,45.7,35.8,49.4,50.9
259,2013,42.6,25.8,43.7,60.9
259,2014,45.7,33.2,48.0,56.5
259,2015,48.0,34.4,50.2,60.3
259,2016,55.7,35.3,59.7,73.0
259,2017,47.3,19.0,51.5,73.6
259,2018,44.0,24.0,42.3,71.0
259,2019,46.4,26.3,49.1,65.6
259,2020,48.3,36.4,48.3,62.5
259,2021,52.5,30.2,59.1,67.2
259,2022,50.2,34.7,57.9,55.0
259,2023,53.2,32.6,59.9,65.8
259,2024,52.1,36.7,51.3,72.2
259,2025,59.3,49.5,58.9,71.6
260,2012,22.6,20.6,25.0,23.8
260,2013,27.5,25.7,35.0,20.8
260,2014,26.5,23.7,32.8,24.2
260,2015,29.5,23.3,42.3,25.9
260,2016,25.8,14.9,44.2,25.5
260,2017,24.9,14.0,41.3,27.7
260,2018,28.8,14.5,55.1,25.1
260,2019,30.9,17.4,51.2,34.0
260,2020,32.2,25.1,47.0,27.8
260,2021,39.0,35.1,48.0,35.2
260,2022,31.3,28.5,43.4,20.1
260,2023,29.9,21.8,44.3,28.6
260,2024,27.1,20.2,36.6,30.2
260,2025,35.4,33.2,44.8,26.7
261,2012,57.2,56.7,63.0,48.5
261,2013,58.0,61.7,63.1,44.5
261,2014,54.4,50.8,58.8,52.2
261,2015,57.3,62.8,59.4,46.2
261,2016,58.9,54.2,63.6,57.9
261,2017,60.7,47.2,72.0,61.5
261,2018,62.0,57.1,68.2,58.8
261,2019,61.2,58.6,63.6,60.8
261,2020,62.5,60.3,66.5,59.1
261,2021,62.7,62.1,65.8,58.4
261,2022,65.3,63.9,70.2,59.5
261,2023,67.4,71.3,69.8,58.1
261,2024,63.8,66.5,62.1,62.7
261,2025,50.4,49.3,54.3,45.7
262,2012,67.4,53.8,91.3,42.8
262,2013,63.6,53.3,83.5,42.5
262,2014,64.4,63.8,82.4,38.0
262,2015,61.7,54.4,74.1,49.3
262,2016,71.2,60.3,88.1,54.8
262,2017,70.5,59.7,86.8,54.9
262,2018,72.3,51.7,92.8,58.7
262,2019,72.8,52.0,94.8,57.2
262,2020,76.3,57.7,98.5,58.4
262,2021,80.2,65.7,97.2,66.7
262,2022,81.9,67.8,97.1,70.8
262,2023,78.8,81.3,90.2,59.6
262,2024,61.6,63.7,74.8,40.0
262,2025,62.7,65.6,74.3,42.8
263,2012,39.2,38.7,35.6,41.5
263,2013,39.5,44.9,32.1,41.8
263,2014,36.4,35.2,27.0,42.6
263,2015,32.6,36.3,26.0,35.1
263,2016,37.7,33.1,32.2,42.8
263,2017,39.1,42.9,27.7,44.5
263,2018,35.0,35.7,32.6,36.1
