id,canton,property_type,living_area_m2,rooms,year_built,distance_center_km,energy_label,purchase_price,household_income,age,employment,years_client,loan_amount,rate_type,fixed_years,interest_rate,amortisation,origination_year,ltv,affordability,actual_burden,trouble_36m,reminders_sent
M01471,AG,house,161.0,5.5,1927,0.7,E,930000.0,206000.0,39,employed,14,663000.0,saron,0,0.76,direct,2021,0.713,0.22,0.0245,0,0
M01472,BE,apartment,92.0,3.5,1993,2.1,B,628000.0,199300.0,32,employed,2,429000.0,fixed,5,1.28,direct,2021,0.683,0.143,0.0276,0,0
M01473,ZH,apartment,105.0,3.5,1995,13.4,C,856000.0,66000.0,50,employed,5,733000.0,saron,0,1.01,indirect,2019,0.856,0.849,0.1122,1,3
M01474,ZH,apartment,86.0,2.5,1985,1.0,C,838000.0,110700.0,45,employed,6,646000.0,fixed,10,1.37,indirect,2019,0.771,0.42,0.0799,0,1
M01475,AG,apartment,83.0,3.0,1904,2.9,G,525000.0,195100.0,71,retired,1,325000.0,saron,0,0.8,direct,2021,0.619,0.11,0.0133,0,0
M01476,BE,apartment,91.0,4.0,1970,4.0,E,676000.0,114200.0,37,employed,9,447000.0,saron,0,0.78,indirect,2021,0.661,0.255,0.0305,0,0
M01477,TG,house,133.0,4.5,1984,4.1,D,652000.0,126400.0,66,retired,1,540000.0,saron,0,0.81,direct,2021,0.828,0.321,0.0346,0,1
M01478,SG,apartment,98.0,3.0,2021,6.5,A,758000.0,193300.0,43,employed,11,591000.0,fixed,5,1.23,indirect,2019,0.78,0.222,0.0376,0,0
M01479,SO,apartment,79.0,2.0,1936,15.7,D,310000.0,155500.0,43,employed,2,224000.0,fixed,10,1.29,indirect,2021,0.723,0.099,0.0186,0,0
M01480,ZH,house,228.0,8.0,1926,21.9,C,1517000.0,196700.0,37,employed,16,1158000.0,fixed,5,1.16,direct,2021,0.763,0.421,0.0683,0,0
M01481,BE,apartment,65.0,2.0,1910,19.5,G,299000.0,104700.0,48,employed,1,224000.0,saron,0,1.46,direct,2022,0.749,0.151,0.0312,0,0
M01482,ZH,apartment,109.0,3.0,1969,12.3,D,797000.0,221900.0,40,employed,11,586000.0,saron,0,0.87,indirect,2019,0.735,0.184,0.023,0,0
M01483,SG,apartment,83.0,3.0,1928,17.7,F,365000.0,66000.0,41,employed,1,273000.0,saron,0,0.94,indirect,2021,0.748,0.292,0.0389,0,0
M01484,ZH,house,95.0,3.0,1958,2.2,D,1086000.0,228200.0,60,employed,5,835000.0,saron,0,1.64,direct,2022,0.769,0.263,0.06,1,9
M01485,BE,house,92.0,3.5,1941,1.6,F,582000.0,115800.0,46,employed,7,471000.0,fixed,10,1.21,direct,2020,0.809,0.301,0.0492,0,0
M01486,ZH,house,126.0,4.5,1901,6.3,F,1226000.0,247600.0,34,employed,2,773000.0,fixed,5,2.29,direct,2022,0.631,0.206,0.0715,0,0
M01487,ZH,house,132.0,5.5,1937,2.6,F,1561000.0,166500.0,30,employed,0,796000.0,fixed,5,2.12,indirect,2022,0.51,0.333,0.1014,0,0
M01488,TG,apartment,94.0,4.0,1927,1.3,D,496000.0,144900.0,37,employed,2,367000.0,saron,0,0.86,indirect,2019,0.74,0.178,0.0218,0,0
M01489,AG,house,143.0,5.0,1953,19.9,D,700000.0,151400.0,49,employed,1,561000.0,fixed,10,1.41,indirect,2021,0.801,0.273,0.0522,0,1
M01490,BE,apartment,71.0,2.0,2006,0.8,A,417000.0,80800.0,56,employed,1,190000.0,saron,0,1.04,direct,2021,0.456,0.169,0.0245,0,0
M01491,SO,apartment,101.0,3.5,1929,3.7,E,572000.0,102600.0,56,employed,0,372000.0,saron,0,1.66,direct,2022,0.65,0.237,0.0602,0,0
M01492,BE,apartment,95.0,3.5,1903,8.0,F,486000.0,154600.0,45,employed,2,431000.0,saron,0,1.56,direct,2022,0.887,0.217,0.0435,0,0
M01493,SG,house,163.0,6.0,1938,1.8,D,1278000.0,140600.0,58,self_employed,3,962000.0,fixed,5,1.1,direct,2020,0.753,0.485,0.0753,0,0
M01494,SO,apartment,89.0,2.5,1912,7.1,G,353000.0,97100.0,59,employed,0,199000.0,saron,0,1.47,indirect,2022,0.564,0.139,0.0301,0,0
M01495,ZH,house,201.0,7.5,2006,10.0,C,2394000.0,213000.0,62,employed,4,1600000.0,fixed,5,2.24,direct,2022,0.668,0.489,0.1683,0,0
M01496,BE,house,139.0,5.0,1968,0.7,D,961000.0,213700.0,51,self_employed,0,727000.0,saron,0,1.26,indirect,2020,0.757,0.242,0.0429,0,0
M01497,ZH,house,226.0,8.0,1989,5.5,D,2266000.0,123100.0,30,employed,5,1704000.0,fixed,5,1.17,direct,2021,0.752,0.981,0.162,0,1
M01498,BE,house,189.0,7.5,2015,22.1,A,898000.0,96000.0,38,employed,13,666000.0,fixed,5,2.45,direct,2022,0.742,0.487,0.17,0,0
M01499,BE,house,171.0,6.0,2013,12.3,A,1278000.0,367200.0,44,employed,11,714000.0,saron,0,1.59,indirect,2022,0.559,0.132,0.0309,0,1
M01500,SO,house,101.0,3.0,2018,17.5,A,554000.0,171600.0,43,employed,1,351000.0,fixed,10,2.61,indirect,2022,0.634,0.135,0.0534,0,0
M01501,ZH,apartment,69.0,3.5,1944,4.9,D,709000.0,104800.0,58,employed,0,638000.0,fixed,10,1.28,direct,2020,0.9,0.477,0.0779,0,0
M01502,AG,apartment,144.0,5.5,2022,4.4,A,1034000.0,166500.0,42,self_employed,2,931000.0,fixed,10,1.3,direct,2020,0.9,0.438,0.0727,0,0
M01503,BE,house,110.0,3.5,1956,3.4,C,880000.0,139100.0,37,employed,0,689000.0,fixed,5,2.46,direct,2022,0.783,0.36,0.1219,0,1
M01504,SG,house,132.0,3.5,2019,9.8,A,1029000.0,129900.0,46,employed,2,926000.0,fixed,5,1.06,direct,2020,0.9,0.559,0.0756,0,0
M01505,SO,apartment,116.0,5.0,1972,23.4,A,433000.0,91000.0,29,self_employed,1,208000.0,fixed,10,1.01,direct,2020,0.48,0.162,0.0231,0,0
M01506,ZH,house,153.0,5.0,2003,1.2,A,1945000.0,206800.0,46,employed,0,1214000.0,saron,0,0.92,direct,2021,0.624,0.388,0.054,0,2
M01507,SO,house,169.0,6.5,2006,5.9,B,1071000.0,190300.0,45,employed,2,645000.0,saron,0,0.91,indirect,2021,0.602,0.226,0.0308,0,0
M01508,ZH,house,145.0,6.5,1912,30.4,D,884000.0,109900.0,40,employed,0,684000.0,fixed,10,1.37,direct,2021,0.774,0.449,0.0853,0,0
M01509,LU,apartment,117.0,3.5,1953,2.1,C,825000.0,180600.0,42,employed,3,689000.0,fixed,10,2.48,direct,2022,0.835,0.288,0.0946,0,0
M01510,ZH,house,163.0,6.5,1977,1.2,D,1653000.0,260200.0,49,employed,9,1218000.0,saron,0,1.03,direct,2020,0.737,0.327,0.0482,0,0
M01511,ZH,house,130.0,4.5,1912,13.6,D,964000.0,151000.0,47,employed,15,678000.0,fixed,5,2.44,indirect,2022,0.703,0.304,0.1096,1,5
M01512,TG,house,154.0,5.0,2022,25.7,A,784000.0,204400.0,45,employed,5,542000.0,fixed,10,1.38,indirect,2019,0.691,0.177,0.0366,0,0
M01513,SG,apartment,77.0,3.0,1999,17.7,B,406000.0,107900.0,59,employed,7,295000.0,saron,0,0.92,direct,2020,0.727,0.189,0.0252,0,0
M01514,BE,house,196.0,7.5,2016,9.1,A,989000.0,238400.0,37,employed,9,711000.0,fixed,10,1.38,indirect,2020,0.719,0.205,0.0412,0,0
M01515,ZH,apartment,133.0,4.5,1988,19.1,A,873000.0,205000.0,45,self_employed,2,646000.0,saron,0,0.75,indirect,2019,0.74,0.221,0.0236,0,0
M01516,ZH,house,130.0,4.5,1908,11.1,E,1258000.0,171800.0,52,employed,1,918000.0,saron,0,1.34,direct,2022,0.73,0.371,0.0716,0,0
M01517,ZH,house,136.0,4.5,2021,1.4,B,1695000.0,219100.0,50,employed,1,1526000.0,fixed,10,1.37,direct,2019,0.9,0.546,0.0954,0,0
M01518,BE,apartment,121.0,4.5,1950,6.7,C,557000.0,100600.0,45,self_employed,5,405000.0,fixed,5,1.0,indirect,2021,0.727,0.279,0.0403,0,1
M01519,ZH,apartment,91.0,3.5,2012,2.6,B,919000.0,240100.0,35,employed,17,450000.0,fixed,5,1.01,indirect,2021,0.49,0.132,0.0189,0,0
M01520,BE,house,123.0,3.5,1981,10.2,C,498000.0,200700.0,45,employed,3,283000.0,saron,0,1.62,direct,2022,0.568,0.095,0.0228,0,1
M01521,ZH,house,149.0,5.0,1955,0.3,F,1445000.0,198800.0,65,employed,6,1036000.0,fixed,10,2.49,indirect,2022,0.717,0.358,0.1298,0,0
M01522,ZH,house,217.0,8.0,1938,35.9,C,1001000.0,236800.0,48,self_employed,0,760000.0,fixed,5,1.02,indirect,2021,0.759,0.229,0.0327,0,1
M01523,SG,apartment,85.0,3.0,1968,12.2,C,344000.0,88000.0,51,employed,3,264000.0,saron,0,1.62,direct,2022,0.767,0.215,0.0486,0,0
M01524,LU,house,130.0,5.0,1975,5.0,E,1113000.0,165300.0,57,employed,3,913000.0,fixed,5,0.88,indirect,2021,0.82,0.412,0.0486,0,0
M01525,SO,apartment,98.0,3.5,2009,6.0,A,548000.0,123600.0,51,employed,8,397000.0,fixed,10,1.42,direct,2019,0.724,0.222,0.0456,0,0
M01526,LU,apartment,91.0,4.0,1915,1.1,E,694000.0,114200.0,37,employed,3,384000.0,fixed,5,0.98,direct,2020,0.553,0.229,0.033,0,0
M01527,BE,house,149.0,6.0,2015,4.3,A,1217000.0,151300.0,30,employed,1,818000.0,saron,0,1.05,direct,2021,0.672,0.354,0.0568,0,1
M01528,LU,house,116.0,4.0,2001,6.2,B,939000.0,124600.0,43,self_employed,6,656000.0,fixed,5,0.91,direct,2020,0.699,0.355,0.0479,0,0
M01529,SG,apartment,66.0,2.5,2002,6.6,A,372000.0,71700.0,51,employed,6,251000.0,fixed,5,2.01,indirect,2022,0.675,0.23,0.0704,0,0
M01530,TG,house,158.0,5.0,1949,4.9,D,809000.0,203700.0,43,employed,5,706000.0,fixed,5,1.17,direct,2021,0.873,0.268,0.0406,0,0
M01531,BE,house,123.0,5.0,2003,26.1,A,488000.0,79100.0,64,self_employed,0,343000.0,fixed,5,1.09,indirect,2021,0.703,0.293,0.0473,0,0
M01532,SG,house,117.0,3.5,1948,17.7,D,550000.0,90700.0,47,employed,13,390000.0,fixed,10,1.42,direct,2019,0.709,0.293,0.0611,0,1
M01533,LU,apartment,100.0,4.0,2012,2.5,B,772000.0,191400.0,34,self_employed,2,602000.0,fixed,10,1.49,indirect,2020,0.78,0.228,0.0469,0,0
M01534,ZH,house,205.0,7.0,1946,21.1,E,1438000.0,167000.0,55,employed,3,1038000.0,fixed,10,1.49,direct,2021,0.722,0.429,0.0926,0,1
M01535,AG,house,124.0,4.0,1949,13.0,D,741000.0,99900.0,33,employed,5,542000.0,fixed,10,1.37,indirect,2020,0.731,0.377,0.0743,0,0
M01536,ZH,house,190.0,6.5,1961,10.2,D,1426000.0,149500.0,46,employed,8,949000.0,saron,0,1.44,direct,2022,0.665,0.413,0.0914,0,0
M01537,ZH,apartment,105.0,2.5,2014,5.7,A,844000.0,181600.0,51,employed,3,578000.0,fixed,10,1.26,direct,2020,0.685,0.211,0.0401,0,0
M01538,BE,apartment,110.0,4.0,1925,13.0,E,477000.0,107200.0,43,employed,13,359000.0,fixed,10,2.54,direct,2022,0.753,0.237,0.0851,0,0
M01539,AG,house,139.0,5.0,1943,3.4,C,848000.0,221900.0,36,employed,6,589000.0,fixed,10,2.76,indirect,2022,0.695,0.178,0.0733,0,1
M01540,ZH,house,162.0,6.0,2018,7.5,A,1576000.0,232800.0,50,employed,5,1414000.0,fixed,10,1.68,direct,2019,0.897,0.475,0.102,1,3
M01541,BE,apartment,132.0,6.0,1938,3.9,E,774000.0,274900.0,59,employed,3,577000.0,fixed,5,1.02,indirect,2020,0.745,0.148,0.0214,0,0
M01542,BE,house,122.0,4.5,2004,28.1,B,455000.0,176500.0,53,employed,4,343000.0,fixed,5,2.37,indirect,2022,0.754,0.138,0.0461,0,0
M01543,ZH,apartment,95.0,3.5,1972,1.8,D,917000.0,180900.0,25,employed,1,652000.0,saron,0,1.6,indirect,2022,0.711,0.246,0.0577,0,1
M01544,LU,house,176.0,7.0,1992,19.0,C,907000.0,148600.0,60,employed,0,393000.0,fixed,10,2.6,indirect,2022,0.433,0.193,0.0688,0,1
M01545,ZH,apartment,113.0,4.0,2016,6.7,A,1281000.0,199700.0,41,self_employed,8,723000.0,fixed,5,2.35,direct,2022,0.564,0.245,0.0851,0,0
M01546,AG,house,189.0,6.5,2013,11.9,A,1230000.0,178400.0,42,employed,5,605000.0,fixed,10,2.43,indirect,2022,0.492,0.239,0.0824,0,0
M01547,SG,apartment,84.0,2.5,1979,14.4,C,459000.0,148500.0,51,employed,7,283000.0,fixed,5,1.23,direct,2019,0.617,0.126,0.0234,0,0
M01548,TG,apartment,86.0,4.0,2006,21.2,B,389000.0,102600.0,39,employed,3,314000.0,fixed,10,1.26,indirect,2019,0.807,0.226,0.0386,0,1
M01549,ZH,apartment,86.0,2.0,1942,9.1,C,778000.0,168100.0,56,employed,1,463000.0,saron,0,0.79,indirect,2020,0.595,0.184,0.0218,0,0
M01550,ZH,apartment,104.0,3.0,1925,2.1,C,973000.0,164900.0,46,employed,5,738000.0,fixed,5,1.15,direct,2019,0.758,0.319,0.0515,0,1
M01551,ZH,apartment,114.0,4.0,2012,24.2,A,863000.0,126400.0,50,employed,3,447000.0,fixed,5,1.19,direct,2021,0.518,0.245,0.0421,0,0
M01552,BE,apartment,106.0,4.0,1924,3.7,F,532000.0,72300.0,55,employed,4,381000.0,fixed,5,0.99,direct,2020,0.716,0.361,0.0522,0,1
M01553,ZH,house,183.0,6.5,2009,0.9,B,2001000.0,156800.0,34,employed,10,1424000.0,saron,0,0.93,direct,2020,0.712,0.62,0.0845,0,1
M01554,LU,apartment,93.0,4.0,1997,1.5,B,978000.0,210700.0,28,employed,3,635000.0,saron,0,1.01,indirect,2019,0.649,0.197,0.0304,1,5
M01555,BE,apartment,83.0,4.0,1990,0.3,A,561000.0,207600.0,53,self_employed,7,380000.0,fixed,10,1.38,direct,2020,0.677,0.12,0.0253,0,0
M01556,ZH,apartment,136.0,4.5,1979,10.9,B,1087000.0,125500.0,28,employed,3,889000.0,fixed,10,1.34,direct,2020,0.818,0.528,0.0949,0,1
M01557,ZH,apartment,93.0,3.5,2010,0.9,A,1038000.0,155400.0,47,employed,18,731000.0,fixed,5,0.94,direct,2020,0.704,0.319,0.0442,0,0
M01558,ZH,apartment,74.0,3.0,2017,7.9,A,844000.0,254000.0,53,employed,23,558000.0,fixed,10,1.48,direct,2021,0.661,0.143,0.0325,0,0
M01559,SO,apartment,207.0,8.0,1910,2.7,D,1034000.0,102000.0,35,self_employed,3,617000.0,saron,0,0.99,indirect,2020,0.597,0.404,0.0599,0,0
M01560,ZH,house,138.0,4.5,2016,4.3,B,1982000.0,270400.0,55,employed,7,1339000.0,fixed,10,1.52,direct,2020,0.676,0.325,0.0753,0,0
M01561,ZH,house,116.0,4.5,1980,10.3,B,968000.0,184500.0,35,employed,6,797000.0,fixed,10,1.53,direct,2020,0.823,0.323,0.0661,0,0
M01562,AG,apartment,92.0,4.0,1905,5.4,D,690000.0,92600.0,44,employed,1,384000.0,saron,0,0.78,indirect,2021,0.557,0.282,0.0323,0,0
M01563,ZH,apartment,121.0,4.5,1943,1.0,E,1113000.0,189800.0,36,employed,3,809000.0,fixed,10,2.78,indirect,2022,0.727,0.295,0.1185,0,0
M01564,LU,apartment,117.0,4.5,2018,2.4,A,976000.0,183400.0,43,employed,20,804000.0,fixed,5,1.18,indirect,2020,0.824,0.328,0.0517,0,0
M01565,ZH,apartment,106.0,3.0,2011,1.7,B,1006000.0,216100.0,25,employed,17,608000.0,saron,0,0.82,indirect,2020,0.604,0.187,0.0231,0,0
M01566,AG,house,162.0,5.0,1960,4.9,A,1310000.0,176200.0,57,employed,30,1099000.0,fixed,10,1.37,direct,2021,0.839,0.472,0.0855,1,8
M01567,BE,house,154.0,5.5,1986,5.1,A,1093000.0,118000.0,41,employed,6,740000.0,fixed,10,1.07,direct,2021,0.677,0.413,0.0671,0,0
M01568,ZH,apartment,110.0,4.0,2021,2.6,C,1027000.0,167200.0,37,employed,2,901000.0,saron,0,0.97,direct,2020,0.877,0.417,0.0523,0,0
M01569,LU,apartment,112.0,4.0,1984,4.0,B,788000.0,142700.0,39,employed,5,651000.0,saron,0,0.79,indirect,2020,0.826,0.342,0.036,0,1
M01570,ZH,apartment,87.0,3.5,2009,0.3,A,1128000.0,148500.0,47,employed,3,940000.0,fixed,5,0.92,indirect,2021,0.833,0.477,0.0582,0,0
M01571,SO,house,155.0,5.5,1919,1.3,D,878000.0,197200.0,44,employed,0,592000.0,saron,0,0.76,direct,2019,0.674,0.197,0.0228,0,1
M01572,SG,apartment,109.0,4.0,1906,9.2,E,646000.0,133300.0,34,employed,11,550000.0,fixed,5,0.94,direct,2019,0.851,0.314,0.0388,0,0
M01573,ZH,house,150.0,5.0,1975,9.4,C,1453000.0,380900.0,59,employed,2,1108000.0,fixed,5,1.5,indirect,2021,0.763,0.208,0.0436,0,1
M01574,BE,apartment,174.0,7.0,1948,3.3,A,1094000.0,109100.0,60,employed,4,761000.0,saron,0,1.6,indirect,2022,0.696,0.468,0.1116,0,0
M01575,LU,apartment,117.0,3.5,1928,4.0,E,790000.0,154800.0,43,employed,2,546000.0,fixed,10,2.55,direct,2022,0.691,0.236,0.0899,0,0
M01576,BE,apartment,109.0,4.5,1933,9.0,E,508000.0,63600.0,32,self_employed,1,310000.0,saron,0,0.79,direct,2020,0.61,0.324,0.0385,0,0
M01577,AG,apartment,75.0,3.5,1930,25.5,E,273000.0,102000.0,34,employed,6,191000.0,saron,0,1.56,direct,2022,0.7,0.126,0.0292,0,0
M01578,ZH,apartment,139.0,4.5,2011,0.9,C,1449000.0,161500.0,42,employed,1,966000.0,fixed,10,2.56,indirect,2022,0.667,0.389,0.1531,0,0
M01579,BE,apartment,98.0,4.0,1939,15.7,C,513000.0,123800.0,43,employed,4,324000.0,fixed,5,2.24,direct,2022,0.632,0.172,0.0586,0,1
M01580,ZH,apartment,86.0,3.5,1991,3.2,C,968000.0,172000.0,56,employed,3,413000.0,fixed,10,2.57,indirect,2022,0.427,0.176,0.0617,0,0
M01581,LU,house,114.0,4.0,1998,9.6,B,998000.0,231800.0,52,self_employed,6,748000.0,fixed,5,2.35,indirect,2022,0.749,0.228,0.0758,0,0
M01582,AG,apartment,78.0,1.5,1951,24.9,E,367000.0,138100.0,44,employed,8,236000.0,saron,0,0.9,indirect,2021,0.643,0.112,0.0154,0,0
M01583,LU,apartment,81.0,3.0,2000,2.9,B,695000.0,132600.0,39,employed,18,518000.0,fixed,5,1.15,indirect,2021,0.745,0.275,0.0449,0,0
M01584,SG,house,263.0,9.0,2003,12.6,B,1495000.0,244000.0,52,employed,2,675000.0,fixed,10,1.27,direct,2021,0.452,0.2,0.0351,0,0
M01585,TG,apartment,135.0,4.0,1973,9.5,D,592000.0,115500.0,62,self_employed,24,406000.0,saron,0,1.65,direct,2022,0.686,0.234,0.058,0,0
M01586,ZH,apartment,89.0,3.0,1928,4.6,C,868000.0,152000.0,61,employed,0,584000.0,saron,0,1.5,indirect,2022,0.673,0.252,0.0576,0,1
M01587,AG,house,196.0,7.5,1984,22.3,A,833000.0,180800.0,56,employed,8,571000.0,saron,0,0.94,direct,2019,0.685,0.21,0.0297,0,1
M01588,BE,apartment,125.0,5.0,1997,2.9,B,750000.0,255500.0,41,employed,7,507000.0,fixed,10,1.38,direct,2021,0.676,0.13,0.0274,0,0
M01589,BE,house,166.0,5.5,1952,1.3,E,911000.0,133100.0,56,self_employed,1,694000.0,fixed,10,1.24,direct,2019,0.762,0.373,0.0647,0,1
M01590,SG,apartment,84.0,3.5,1972,9.6,C,460000.0,69500.0,55,employed,0,284000.0,fixed,10,1.36,direct,2019,0.617,0.271,0.0556,0,1
M01591,AG,apartment,90.0,3.0,1988,6.7,B,547000.0,163700.0,41,employed,18,406000.0,fixed,10,2.47,direct,2022,0.742,0.174,0.0613,0,0
M01592,BE,apartment,111.0,4.5,2010,40.0,A,307000.0,122000.0,64,self_employed,1,245000.0,saron,0,0.73,indirect,2020,0.798,0.148,0.0147,0,0
M01593,ZH,apartment,85.0,3.0,2018,19.9,B,833000.0,204200.0,34,employed,18,683000.0,fixed,10,1.2,indirect,2021,0.82,0.25,0.0401,0,0
M01594,LU,apartment,106.0,3.5,2012,0.7,A,1043000.0,240900.0,39,employed,1,779000.0,fixed,5,2.26,indirect,2022,0.747,0.228,0.0731,0,0
M01595,SG,apartment,102.0,5.0,2006,8.3,C,651000.0,119300.0,46,employed,5,586000.0,fixed,5,0.91,direct,2020,0.9,0.385,0.0447,1,3
M01596,LU,house,163.0,7.0,1918,4.2,D,1341000.0,248800.0,43,employed,5,913000.0,saron,0,1.03,direct,2019,0.681,0.242,0.0378,0,0
M01597,LU,apartment,106.0,4.5,1930,7.8,E,593000.0,130300.0,49,employed,4,383000.0,fixed,10,1.17,direct,2021,0.646,0.192,0.0344,0,1
M01598,ZH,house,142.0,5.5,2013,2.5,B,1959000.0,150800.0,42,employed,5,1114000.0,fixed,5,1.01,direct,2019,0.569,0.499,0.0746,0,0
M01599,BE,apartment,101.0,3.5,1928,2.4,E,667000.0,130600.0,25,employed,7,397000.0,fixed,10,2.64,direct,2022,0.595,0.203,0.0803,0,0
M01600,BE,apartment,165.0,7.0,2006,3.3,A,1020000.0,150200.0,54,employed,4,841000.0,fixed,5,1.08,direct,2019,0.825,0.419,0.0605,0,0
M01601,SO,apartment,142.0,5.0,1999,18.7,B,609000.0,149300.0,47,employed,7,363000.0,saron,0,0.79,indirect,2019,0.596,0.162,0.0192,0,0
M01602,ZH,apartment,80.0,3.0,2002,21.5,A,566000.0,149600.0,34,employed,1,361000.0,saron,0,0.85,indirect,2021,0.638,0.158,0.0205,0,2
M01603,ZH,apartment,102.0,2.5,1922,5.0,E,1064000.0,81800.0,25,employed,0,851000.0,fixed,10,1.37,indirect,2020,0.8,0.766,0.1425,0,0
M01604,TG,house,111.0,3.5,1987,1.1,C,711000.0,110100.0,37,employed,0,474000.0,saron,0,1.0,direct,2019,0.667,0.28,0.0431,0,0
M01605,ZH,house,144.0,5.0,1973,13.1,D,1210000.0,186100.0,44,employed,6,1020000.0,fixed,5,0.95,direct,2019,0.843,0.415,0.0521,0,0
M01606,LU,house,125.0,5.5,1986,1.2,B,936000.0,247900.0,49,employed,2,842000.0,saron,0,1.54,direct,2022,0.9,0.266,0.0523,0,0
M01607,BE,apartment,45.0,2.0,1940,3.8,E,228000.0,71600.0,49,self_employed,13,149000.0,saron,0,0.7,indirect,2021,0.654,0.136,0.0146,0,0
M01608,SG,apartment,103.0,3.0,1938,8.1,D,546000.0,142000.0,56,employed,1,350000.0,fixed,10,1.47,indirect,2021,0.641,0.162,0.0362,0,0
M01609,ZH,apartment,88.0,3.5,1962,12.2,C,757000.0,154200.0,47,employed,2,517000.0,fixed,10,1.25,direct,2021,0.683,0.222,0.0419,0,0
M01610,LU,apartment,95.0,3.5,1917,7.9,E,669000.0,156400.0,52,employed,0,451000.0,fixed,5,2.19,indirect,2022,0.674,0.189,0.0632,0,0
M01611,TG,apartment,99.0,3.0,1990,8.8,B,478000.0,128500.0,27,employed,1,264000.0,saron,0,0.8,indirect,2021,0.552,0.14,0.0164,0,0
M01612,LU,house,208.0,9.0,1969,0.3,C,1578000.0,151200.0,59,employed,3,1344000.0,fixed,10,1.2,indirect,2020,0.852,0.678,0.1067,0,0
M01613,BE,apartment,99.0,3.5,1992,16.5,A,521000.0,104600.0,43,employed,5,427000.0,fixed,5,2.32,indirect,2022,0.82,0.305,0.0947,0,1
M01614,TG,house,187.0,6.5,1915,11.8,E,783000.0,168500.0,50,employed,3,532000.0,fixed,10,1.19,direct,2019,0.679,0.208,0.0376,0,0
M01615,SO,house,132.0,5.0,2020,3.3,A,984000.0,63700.0,44,employed,9,679000.0,fixed,10,1.27,indirect,2021,0.69,0.712,0.1354,0,0
M01616,LU,apartment,120.0,4.5,1905,4.1,E,930000.0,74600.0,37,employed,3,787000.0,fixed,10,1.36,indirect,2021,0.846,0.801,0.1435,0,0
M01617,ZH,apartment,134.0,5.0,1969,3.7,C,1268000.0,177300.0,48,employed,10,867000.0,saron,0,0.84,indirect,2019,0.684,0.324,0.0411,0,0
M01618,SO,house,162.0,6.0,1901,17.4,F,665000.0,112200.0,40,employed,4,435000.0,fixed,5,1.0,indirect,2021,0.654,0.253,0.0388,0,1
M01619,SG,apartment,86.0,3.0,2020,10.2,B,556000.0,72400.0,34,employed,0,473000.0,saron,0,1.38,indirect,2022,0.851,0.498,0.0902,1,9
M01620,AG,house,146.0,6.0,1929,4.1,F,958000.0,187500.0,48,employed,0,705000.0,fixed,10,1.39,indirect,2021,0.736,0.263,0.0523,0,0
M01621,BE,house,134.0,4.5,1902,2.7,F,958000.0,158700.0,30,employed,1,772000.0,fixed,5,1.24,indirect,2019,0.806,0.36,0.0603,0,0
M01622,TG,house,115.0,3.5,1977,3.8,C,942000.0,280900.0,49,employed,4,532000.0,saron,0,1.03,indirect,2021,0.565,0.128,0.0195,0,0
M01623,ZH,house,149.0,5.0,1968,2.0,C,1506000.0,235000.0,25,employed,20,1046000.0,saron,0,1.05,direct,2019,0.695,0.299,0.0467,0,0
M01624,BE,apartment,68.0,1.5,2013,4.0,A,524000.0,167300.0,44,employed,11,461000.0,fixed,10,1.29,direct,2020,0.88,0.214,0.0355,0,0
M01625,TG,apartment,119.0,4.0,1921,0.4,E,681000.0,92200.0,43,self_employed,5,470000.0,saron,0,1.51,direct,2022,0.69,0.34,0.077,0,0
M01626,AG,apartment,114.0,4.5,2010,8.9,C,726000.0,165800.0,34,employed,14,481000.0,fixed,10,2.32,direct,2022,0.663,0.189,0.0673,0,0
M01627,ZH,house,130.0,4.5,2010,10.4,B,1338000.0,94700.0,47,employed,8,617000.0,fixed,10,1.39,direct,2020,0.461,0.467,0.0906,0,0
M01628,AG,apartment,106.0,2.5,1971,4.6,C,630000.0,127100.0,45,employed,18,493000.0,saron,0,1.19,indirect,2019,0.783,0.282,0.0462,0,0
M01629,TG,apartment,108.0,3.5,2018,6.1,B,606000.0,223300.0,34,employed,11,430000.0,fixed,10,1.3,indirect,2020,0.71,0.131,0.025,0,0
M01630,TG,apartment,93.0,4.0,1915,18.2,F,418000.0,82700.0,25,employed,25,292000.0,fixed,10,1.43,indirect,2019,0.699,0.238,0.0505,0,0
M01631,BE,apartment,164.0,6.0,2012,3.6,C,1305000.0,304200.0,40,self_employed,4,752000.0,fixed,10,1.42,direct,2020,0.576,0.167,0.0351,0,0
M01632,ZH,apartment,76.0,2.0,2008,19.7,A,496000.0,130900.0,58,employed,13,375000.0,fixed,10,1.23,direct,2020,0.756,0.204,0.0352,0,0
M01633,ZH,apartment,114.0,4.5,1974,1.0,E,928000.0,175900.0,46,employed,3,525000.0,fixed,10,2.38,indirect,2022,0.566,0.202,0.071,0,1
M01634,ZH,apartment,154.0,5.0,1925,8.7,E,1208000.0,117100.0,53,employed,9,878000.0,fixed,5,1.15,direct,2019,0.727,0.519,0.0862,0,0
M01635,ZH,apartment,100.0,3.5,1945,4.7,D,981000.0,116400.0,35,employed,6,636000.0,saron,0,0.81,direct,2020,0.648,0.357,0.0443,0,1
M01636,BE,apartment,149.0,6.0,1941,4.4,C,1031000.0,111200.0,39,self_employed,30,670000.0,fixed,10,1.12,indirect,2021,0.65,0.394,0.0675,0,1
